id,movie_name,year,directors,actors,rate,star,src,cover,douban_id
1426,谎言：女模特之性,2019,유해종,尚宇,,0,https://movie.douban.com/subject/34447558/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560928684.jpg,34447558
1427,朴娜莱：魅力预警,2019,Kim Joo-Hyung,朴娜莱,,0,https://movie.douban.com/subject/34863199/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572551080.jpg,34863199
1428,黑色校规,2019,菅原伸太郎,佐藤胜利/高桥海人/莫托拉·世理奈/田中树/堀田真由,,0,https://movie.douban.com/subject/34482517/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568987702.jpg,34482517
1429,赛马女孩,2019,瑞切尔·格里菲斯,泰莉莎·帕尔墨/山姆·尼尔/杰基·韦佛,,0,https://movie.douban.com/subject/27131198/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552357593.jpg,27131198
1430,我的灵魂是爱做的,2019,陈敏郎,邱志宇/何子华/张诗盈/张晋豪,,0,https://movie.douban.com/subject/30468842/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572351968.jpg,30468842
1431,娱乐追击,2019,李轩,洪天明/万国鹏/姜超/刘艺丹/齐芳,,0,https://movie.douban.com/subject/26905555/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2548176226.jpg,26905555
1432,一个秘密,2019,罗小华,高玉林/贺彤雨/刘武搏/胡昌霖/李玥潼,,0,https://movie.douban.com/subject/34865278/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572233584.jpg,34865278
1433,致允熙,2019,林大迥,金喜爱/中村优子/金素慧/成侑彬,,0,https://movie.douban.com/subject/30488003/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571774021.jpg,30488003
1434,てれびくん超バトルDVD 仮面ライダービビビのビビルゲイツ,2019,山口恭平,押田岳/奥野壮/大幡诗绘理/渡边圭祐/绀野彩夏,,0,https://movie.douban.com/subject/34801991/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570602288.jpg,34801991
1435,美人心蛊,2019,任秀静,刘俊宏/范金涛/李坤棉,,0,https://movie.douban.com/subject/33740530/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558811978.jpg,33740530
1436,乌珠穆沁恋歌,2019,于向远,诺敏达来/伊日贵/席凯南,,0,https://movie.douban.com/subject/34816483/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572909074.jpg,34816483
1437,长靴皇后,2019,Brett Sullivan,Matthew Halton/基利安·唐纳利,,0,https://movie.douban.com/subject/34781689/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2564533786.jpg,34781689
1438,七月之后,2019,连子,金颖/孟蔚/宋星翰/王小伟/鄢佳辉,,0,https://movie.douban.com/subject/32489726/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551968891.jpg,32489726
1439,18/19欧冠半决赛次回合 利物浦VS巴塞罗那,2019,,尤尔根·克洛普/萨迪奥·马内/里奥内尔·梅西/路易斯·苏亚雷斯/詹姆斯·米尔纳,,0,https://movie.douban.com/subject/34797294/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574052569.jpg,34797294
1440,爱情诅咒,2019,张会亭,张优/赵思/王德枫/裴紫绮,,0,https://movie.douban.com/subject/34854874/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571724182.jpg,34854874
1441,我在耀瓷小镇等你,2019,周毅,唐昕/孙霆/罗蓬/李桂莲,,0,https://movie.douban.com/subject/34821480/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568440912.jpg,34821480
1442,棉兰老岛,2019,布里兰特·曼多萨,Ketchup Eusebio/朱迪·安·桑托斯,,0,https://movie.douban.com/subject/33405550/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570844141.jpg,33405550
1443,梦断影都,2019,詹姆斯·弗兰科,詹姆斯·弗兰科/梅根·福克斯/威尔·法瑞尔/乔伊·金/塞斯·罗根,,0,https://movie.douban.com/subject/6875592/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2306108414.jpg,6875592
1444,圣·弗朗西斯,2019,Alex Thompson,吉姆·特鲁-福斯特/弗朗西斯·奎南,,0,https://movie.douban.com/subject/30489330/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573600256.jpg,30489330
1445,后知后觉,2019,汉娜·珀尔·厄特,曼迪·帕廷金/亚历克·鲍德温/蒂姆·达利/朱迪斯·赖特/迈克·柯尔特,,0,https://movie.douban.com/subject/30302169/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564442672.jpg,30302169
1446,树房子,2019,张明归,,,0,https://movie.douban.com/subject/34587443/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2565552668.jpg,34587443
1447,行者武松,2019,张嘉豪,朱富润/王阳/张嘉涵,,0,https://movie.douban.com/subject/33646267/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,33646267
1448,18/19欧冠半决赛首回合 巴塞罗那VS利物浦,2019,,穆罕默德·萨拉赫,,0,https://movie.douban.com/subject/34453749/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575556761.jpg,34453749
1449,钢琴之神,2019,Itay Tal,Naama Preis/She'ev Shimshoni/Andy Levi/Ron Bitterman,,0,https://movie.douban.com/subject/30441135/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558318791.jpg,30441135
1450,刑法典第375条,2019,Ajay Bahl,阿克夏耶·坎纳/瑞恰·查达/米拉·乔普拉,,0,https://movie.douban.com/subject/34821869/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568481054.jpg,34821869
1451,荒野异楼,2019,姜鸣,吴承骏/边诗雅/兰玉,,0,https://movie.douban.com/subject/34447605/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566120784.jpg,34447605
1452,洛城夜巡,2019,乔尔·苏扎,托马斯·简/卢克·克莱恩坦克/大卫·克朗姆霍茨/布丽姬·穆娜/戴文·沃克海瑟,,0,https://movie.douban.com/subject/26765424/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2572121839.jpg,26765424
1453,路西法,2019,Prithviraj Sukumaran,托维诺·托马斯,,0,https://movie.douban.com/subject/34819494/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568264000.jpg,34819494
1454,代号8,2019,Jeff Chan,斯蒂芬·阿梅尔/罗比·阿美尔/姜成镐/蕾斯拉·德·奥利维拉/格雷格·布瑞克,,0,https://movie.douban.com/subject/27066172/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572545203.jpg,27066172
1455,Ramy Youssef: Feelings,2019,,Ramy Youssef,,0,https://movie.douban.com/subject/33967865/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560842282.jpg,33967865
1456,摩比小子大电影,2019,Lino DiSalvo,安雅·泰勒-乔伊/丹尼尔·雷德克里夫/基南·汤普森/加布里埃尔·贝特曼/吉姆·加菲根,,0,https://movie.douban.com/subject/26263447/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553828023.jpg,26263447
1457,凯利帮的真实历史,2019,贾斯汀·库泽尔 ,罗素·克劳/乔治·麦凯/尼古拉斯·霍尔特/埃茜·戴维斯/戴克·蒙哥马利,,0,https://movie.douban.com/subject/27192028/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575432581.jpg,27192028
1458,QQ女人心,2019,周松林,孟真/阎默涵/方野,,0,https://movie.douban.com/subject/26590968/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560172088.jpg,26590968
1459,晚唐花语苏沐瑾,2019,高翊浚,郑雅文,,0,https://movie.douban.com/subject/33419676/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,33419676
1460,开心家族,2019,阿元,,,0,https://movie.douban.com/subject/32505102/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,32505102
1461,祝你生日快乐,2019,塞德里克·康,凯瑟琳·德纳芙/艾玛纽尔·贝克特/樊尚·马凯涅/塞德里克·康,,0,https://movie.douban.com/subject/30160584/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561434568.jpg,30160584
1462,铁丝网,2019,Serdal Altun,,,0,https://movie.douban.com/subject/34851271/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34851271
1463,欧冠1/4决赛 曼联VS巴塞罗那,2019,,路易斯·苏亚雷斯,,0,https://movie.douban.com/subject/34453608/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34453608
1464,改变皮肤,2019,Adnan Ahmed,罗宾·邓恩,,0,https://movie.douban.com/subject/30465802/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548765075.jpg,30465802
1465,白头山,2019,李海准/金丙书,李秉宪/河正宇/马东锡/全慧珍/裴秀智,,0,https://movie.douban.com/subject/30200087/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575684177.jpg,30200087
1466,夜香·鸳鸯·深水埗,2019,梁铭佳,顾定轩/林耀声/王宗尧,,0,https://movie.douban.com/subject/34851173/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570883276.jpg,34851173
1467,艺术系女生,2019,张奉宝,钱雨彤/张舒宣/董彦儒,,0,https://movie.douban.com/subject/34841371/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34841371
1468,电锯少女血肉之华：红,2019,山口ヒロキ,浅川梨奈/日高七海/护麻奈/佐野广明/苍波纯,,0,https://movie.douban.com/subject/34453039/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561374465.jpg,34453039
1469,欲望：欧姆的短片,2019,Ohm Phanphiroj,A.J. Andersen/Nic Caruccio,,0,https://movie.douban.com/subject/33422503/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554383330.jpg,33422503
1470,棉花糖和云朵妈妈 美梦成真,2019,张帆,陈苏/郏捷/耿晨晨/杨莹/郑小璞,,0,https://movie.douban.com/subject/30452620/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547135571.jpg,30452620
1471,斩毒行动,2019,,李幼斌/张光北/李雨桐,,0,https://movie.douban.com/subject/33404051/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553199155.jpg,33404051
1472,议会议事录,2019,,阿历克斯·杰宁斯/琳赛·邓肯,,0,https://movie.douban.com/subject/34795702/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571317422.jpg,34795702
1473,纪实72小时：上门护士,2019,,,,0,https://movie.douban.com/subject/34833604/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575148393.jpg,34833604
1474,九局下半,2019,雷蒙德·德·费里塔,乔·曼根尼罗/赛维·克劳福德,,0,https://movie.douban.com/subject/4023251/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558703581.jpg,4023251
1475,反馈,2019,佩德罗·阿隆索,埃迪·马森/保罗·安德森/伊万娜·巴克罗/理查德·布雷克/Nacho Aldeguer,,0,https://movie.douban.com/subject/30274864/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528111716.jpg,30274864
1476,威尔科克斯生存记,2019,德尼·科泰,Guillaume Tremblay,,0,https://movie.douban.com/subject/34617586/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565404802.jpg,34617586
1477,欧冠1/8决赛 曼联VS巴黎圣日耳曼,2019,,基利安·姆巴佩,,0,https://movie.douban.com/subject/34453602/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34453602
1478,可怕的完美朋友,2019,马库斯·H·罗森米勒,Luis Vorbach/Jona Gaensslen/Margarita Broich,,0,https://movie.douban.com/subject/30464786/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2548691566.jpg,30464786
1479,寅次郎的故事：欢迎归来,2019,山田洋次,渥美清/倍赏千惠子/吉冈秀隆/后藤久美子/前田吟,,0,https://movie.douban.com/subject/30367682/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560911907.jpg,30367682
1480,三天一生,2019,尼古拉斯·布赫里夫,夏尔·贝尔林/桑德里娜·博内尔/菲利普·托雷顿,,0,https://movie.douban.com/subject/30154535/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2563736607.jpg,30154535
1481,Clown Nightmare,2019,Mark Holmberg,,,0,https://movie.douban.com/subject/34855967/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571418282.jpg,34855967
1482,饥饿站台,2019,Galder Gaztelu-Urrutia,伊万·马萨戈/安东尼亚·圣胡安/埃米利奥·布阿勒/Mario Pardo/Algis Arlauskas,,0,https://movie.douban.com/subject/34805219/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566870171.jpg,34805219
1483,为爱重生,2019,王海滨,于珂然/李远,,0,https://movie.douban.com/subject/34851168/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575136045.jpg,34851168
1484,一百公斤的星星,2019,Marie-Sophie Chambon,Philippe Rebbot/Isabelle de Hertogh/Elise Havelange,,0,https://movie.douban.com/subject/30236601/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2555558163.jpg,30236601
1485,双生印记,2019,Magizh Thirumeni,约吉·巴布/阿伦·维杰,,0,https://movie.douban.com/subject/33377156/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564879903.jpg,33377156
1486,女黑手党2,2019,帕特奇·维加,安吉·塞佩达/阿格涅斯卡·戴甘特/亚历山德拉·波夫斯卡/凯莎·沃恩克/彼得·亚当奇克,,0,https://movie.douban.com/subject/33411977/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2553737387.jpg,33411977
1487,火红青春,2019,程东海,隋存毅/郑媛元,,0,https://movie.douban.com/subject/26627701/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572051445.jpg,26627701
1488,致命狙击,2019,王岩川,王姝允,,0,https://movie.douban.com/subject/34879840/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34879840
1489,珠光宝气的拉各斯人,2019,Bolanle Austen-Peters,Bunmi Aboderin/Toyin Abraham/Tana Adelana,,0,https://movie.douban.com/subject/34857350/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572119376.jpg,34857350
1490,小丑旅馆：亡灵崛起,2019,Joseph Kelly,马丁·科勒巴/Ari Lehman/Tony Moran,,0,https://movie.douban.com/subject/33459976/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557605687.jpg,33459976
1491,永恒,2019,阿拉埃迪·斯莱姆,,,0,https://movie.douban.com/subject/33422596/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568320399.jpg,33422596
1492,爱道,2019,陆明龙,,,0,https://movie.douban.com/subject/34806167/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573281076.jpg,34806167
1493,撼山瑶,2019,马雍,曾格格/姜永波/辛祚宇/尹恒,,0,https://movie.douban.com/subject/34822531/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568504230.jpg,34822531
1494,"""The Metropolitan Opera HD Live"" Glass: Akhnaten",2019,,Dísella Lárusdóttir/J'Nai Bridges/Anthony Roth Costanzo/Aaron Blake/Will Liverman,,0,https://movie.douban.com/subject/34852706/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571061806.jpg,34852706
1495,电影 角落萌宠 立体绘本与神秘之子,2019,まんきゅう,,,0,https://movie.douban.com/subject/30459693/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2568007786.jpg,30459693
1496,天平,2019,沙哈德·阿米恩,阿什拉夫·巴姆,,0,https://movie.douban.com/subject/34659782/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570052992.jpg,34659782
1497,广阔世界,2019,法比耶娜·贝尔托,塞西尔·德·弗朗斯,,0,https://movie.douban.com/subject/30465550/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563666621.jpg,30465550
1498,C'est quoi cette mamie?,2019,Gabriel Julien-Laferrière,朱莉·加耶/克劳迪娅·塔格博,,0,https://movie.douban.com/subject/33418686/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2558167297.jpg,33418686
1499,行家本色：入殓师木村光希,2019,NHK,,,0,https://movie.douban.com/subject/34854962/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2571279142.jpg,34854962
1500,崮上情天,2019,郭郅/衣楠,苏小妹/孙涛/张志忠,,0,https://movie.douban.com/subject/30353253/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556463693.jpg,30353253
1501,白烂贱客2,2019,凯文·史密斯,凯文·史密斯/杰森·缪斯/本·阿弗莱克/马特·达蒙/克里斯·海姆斯沃斯,,0,https://movie.douban.com/subject/27043939/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562989353.jpg,27043939
1502,群山之中,2019,默罕默德·雷萨·基范法尔,Amir Shams/Elham Jalali,,0,https://movie.douban.com/subject/34814905/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573249696.jpg,34814905
1503,心爱的人,2019,,,,0,https://movie.douban.com/subject/34883160/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573610582.jpg,34883160
1504,女人心情的调整方式电影版,2019,有田駿介,早见明里/平冈祐太/松井玲奈/佐伯大地/水泽绘玲奈,,0,https://movie.douban.com/subject/30476407/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553967986.jpg,30476407
1505,世界之心,2019,Gabriel Martins/Maurílio Martins,,,0,https://movie.douban.com/subject/30426978/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561359961.jpg,30426978
1506,如果声音不记得,2019,落落,孙晨竣/章若楠,,0,https://movie.douban.com/subject/33454474/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557141891.jpg,33454474
1507,小满,2019,颜光兴,刘克勉,,0,https://movie.douban.com/subject/30230186/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562830234.jpg,30230186
1508,盲人律师,2019,洪成昌,张哲豪/班铁翔/陆弈静,,0,https://movie.douban.com/subject/34820337/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568341568.jpg,34820337
1509,审查通过,2019,Serhat Karaaslan,伯尔卡依·阿特什/萨黛·阿克索伊/Ipek Türktan,,0,https://movie.douban.com/subject/30438220/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2565305266.jpg,30438220
1510,恶灵战争,2019,埃里克·布雷斯,布伦顿·思韦茨/凯尔·加尔纳/阿兰·里奇森/比利·赞恩/肖恩·托布 ,,0,https://movie.douban.com/subject/26969541/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2559277527.jpg,26969541
1511,宝哥的烦恼,2019,徐明,,,0,https://movie.douban.com/subject/34879842/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34879842
1512,罪恶,2019,安德烈·康查洛夫斯基,朱莉娅·维斯托斯卡亚/奥尔索·马利亚·奎利尼/雅各布·迪尔/翁贝托·奥尔西尼,,0,https://movie.douban.com/subject/26894600/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2573941548.jpg,26894600
1513,不露脸的老板,2019,朴歧炯,千正明/李诗雅/金道勋/金江日/刘尚宰,,0,https://movie.douban.com/subject/27116572/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2570509906.jpg,27116572
1514,恋恋不忘爱上你,2019,陈卓,李镇宇,,0,https://movie.douban.com/subject/34889931/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574352369.jpg,34889931
1515,雌雌大盗,2019,Ali Hakim,艾玛·卓冈诺娃/卡西姆·霍查,,0,https://movie.douban.com/subject/34866373/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2572134144.jpg,34866373
1516,梦回远山,2019,贾萨杨万,曲木古火·秋风/张扬/张燕妮,,0,https://movie.douban.com/subject/34851245/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34851245
1517,神的摔角手,2019,S Krishna,,,0,https://movie.douban.com/subject/34821867/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568480969.jpg,34821867
1518,辛迪斯,2019,迪托·钦察泽,达托·巴赫塔泽/乔奇·科兹拉娃/伊拉克利·萨姆西亚/乔治·察瓦/吉奥·加布尼亚,,0,https://movie.douban.com/subject/34783619/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570102278.jpg,34783619
1519,小精灵龙,2019,James Snider,托尼·罗伯茨,,0,https://movie.douban.com/subject/34805511/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2566875364.jpg,34805511
1520,岛,2019,张迪,尹幔/孙嘉怡/潘嘉琦,,0,https://movie.douban.com/subject/30477397/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575813162.jpg,30477397
1521,圣战者,2019,,,,0,https://movie.douban.com/subject/34884184/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2573702033.jpg,34884184
1522,温暖的抱抱,2019,常远,常远/李沁/沈腾/王成思/陈昊明,,0,https://movie.douban.com/subject/34869362/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572340663.jpg,34869362
1523,Buio,2019,Emanuela Rossi,,,0,https://movie.douban.com/subject/34865248/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572052250.jpg,34865248
1524,黄河入海流,2019,王明军,杨新鸣/王双宝/田小冰/罗京民,,0,https://movie.douban.com/subject/30428107/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2545140613.jpg,30428107
1525,假面骑士 NEXT GENERATIONS 2020,2019,杉原輝昭,高桥文哉/奥野壮/鹤岛乃爱/押田岳/大幡诗绘理,,0,https://movie.douban.com/subject/34453221/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570023979.jpg,34453221
1526,圣诞王子：皇家宝宝,2019,约翰·舒尔茨,罗丝·麦克莱弗/本兰博/莎拉·道格拉斯/西奥·德瓦尼/理查德·阿什顿,,0,https://movie.douban.com/subject/33398472/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2571587904.jpg,33398472
1527,幸福的小满,2019,钟海,程媛媛/石凉/宗平,,0,https://movie.douban.com/subject/33447353/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575387926.jpg,33447353
1528,The Last Porno Show,2019,凯尔·帕普斯,迪伦·哈曼/梅瑞狄斯·海因里希/凯尔·帕普斯,,0,https://movie.douban.com/subject/34781425/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34781425
1529,Alelí,2019,Leticia Jorge,克里斯蒂娜·莫兰,,0,https://movie.douban.com/subject/26748712/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575676074.jpg,26748712
1530,恋爱恐惧症,2019,Tyler Cole,大卫·伦格尔/加布里埃尔·沃尔什,,0,https://movie.douban.com/subject/27118085/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2574216946.jpg,27118085
1531,警示2019,2019,Demetrius Navarro,Demetrius Navarro/Raquel Pomplun/Daniel Luján,,0,https://movie.douban.com/subject/34899636/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575132218.jpg,34899636
1532,1BR,2019,David Marmor,基尔斯·马特蒂/艾伦·布卢门菲尔德/泰勒·尼科斯,,0,https://movie.douban.com/subject/34457952/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34457952
1533,真主誓言,2019,莫森·坦纳班德,马纳兹·阿什哈尔/赛义德·阿加卡尼/哈桑·普西拉齐/迈赫兰·艾哈迈迪/吉蒂·莫埃尼,,0,https://movie.douban.com/subject/34814917/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567873514.jpg,34814917
1534,未见莲华,2019,刘姝,,,0,https://movie.douban.com/subject/34854789/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,34854789
1535,Fawn,2019,Michael McKiddy,"Rikki-lee Millbank, Angela Roberts Johnson, Jimmy Groce",,0,https://movie.douban.com/subject/34849274/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570559151.jpg,34849274
1536,Videophobia,2019,宫崎大祐,芦那堇/忍成修吾,,0,https://movie.douban.com/subject/34835949/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569129475.jpg,34835949
1537,新婚生活,2019,Hosein Amiri Doumari/Pedram Amiri,法特梅赫·莫塔梅德-阿尔娅/哈穆德·贝哈德/巴兰·科萨里,,0,https://movie.douban.com/subject/34814937/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567876843.jpg,34814937
1538,血腥魔卡番外篇,2019,Leo McGuigan,,,0,https://movie.douban.com/subject/30262264/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2526792736.jpg,30262264
1539,绝世情歌,2019,王国燊,王柏杰/李毓芬/黄靖伦/杨千霈/李李仁,,0,https://movie.douban.com/subject/30280008/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572210345.jpg,30280008
1540,第二个家,2019,埃里克·詹森,汉娜·马克斯/凯瑟琳·罗斯·帕金斯/马克斯·博克霍德,,0,https://movie.douban.com/subject/27123714/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575531892.jpg,27123714
1541,Supernova,2019,Bartosz Kruhlik,Marcin Hycnar/Marcin Zarzeczny,,0,https://movie.douban.com/subject/34902311/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575367590.jpg,34902311
1542,无冕之王,2019,陈耀辉,陈晔/许娇宁/刘东健/孙一诺,,0,https://movie.douban.com/subject/26614103/,https://img3.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,26614103
1543,乐园,2019,大卫·德·迪根,Vincenzo NEMOLATO,,0,https://movie.douban.com/subject/34816917/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568046420.jpg,34816917
1544,米特卡的传奇人生,2019,马切伊·佩普日察,大卫·奥格尼克/彼得·亚当奇克,,0,https://movie.douban.com/subject/34902323/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575367831.jpg,34902323
1545,气轮机,2019,Shane Borza/Igor Breakenback,碧安卡·布雷迪,,0,https://movie.douban.com/subject/24746977/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525479913.jpg,24746977
1546,Zgodbe iz kostanjevih gozdov,2019,Gregor Bozic,安妮塔·克拉沃斯/Janez Skof,,0,https://movie.douban.com/subject/34818555/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568198472.jpg,34818555
1547,芬奇,2019,Dathaí Keane,奈德·丹内利,,0,https://movie.douban.com/subject/34825549/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2568832059.jpg,34825549
1548,河岸,2019,白翌飞,张卓/冯一蓝,,0,https://movie.douban.com/subject/34902499/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575380094.jpg,34902499
1549,Tito,2019,格雷丝·格洛威克,格雷丝·格洛威克,,0,https://movie.douban.com/subject/34462351/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575676125.jpg,34462351
1550,五月天陪你守岁2019,2019,,陈信宏/温尚翊/蔡升晏/石锦航/刘冠佑,,0,https://movie.douban.com/subject/34902533/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2575381044.jpg,34902533
